"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-2.10659342682289,9.40321209656608,-5.6608891848352,6.98855109611472e-08,4.45501490275585e-07,7.19516382674345,"224724_at"
1.51924594586071,7.91949711883455,5.6595307969286,7.03462420764001e-08,4.48247214869075e-07,7.18876561003474,"1554482_a_at"
-2.03741145131876,9.0490801359001,-5.65922280123845,7.04511188236165e-08,4.48724055756732e-07,7.18731504360568,"204345_at"
1.31353081524332,7.15312769157128,5.65828160681804,7.07725567710537e-08,4.50387263712168e-07,7.18288262554114,"213549_at"
1.56900215741739,7.17808987845994,5.65792479483374,7.08947901707552e-08,4.50972992329812e-07,7.18120239856566,"219079_at"
2.36933496963755,7.38091339167534,5.65620361059661,7.14873233494689e-08,4.54548600062864e-07,7.17309832694227,"200730_s_at"
1.20758764251397,7.96072960998959,5.65610712243788,7.15206832221381e-08,4.54567201959938e-07,7.17264406756812,"213092_x_at"
1.23354709631663,7.63779593173777,5.65519227588631,7.18377401199176e-08,4.56388126937937e-07,7.16833728926626,"206571_s_at"
3.09117402086806,6.9994702201873,5.65484806767739,7.19573872755331e-08,4.5675968395553e-07,7.166716996154,"1554696_s_at"
1.17810165119129,8.04106567075963,5.65294256642269,7.26232749721597e-08,4.60595004239566e-07,7.15774839758207,"203960_s_at"
1.56517200660195,7.33004300874089,5.65270245928931,7.27076079585219e-08,4.60934139417862e-07,7.15661842991828,"1555501_s_at"
2.2292146346047,7.95417197294485,5.65192562283591,7.2981113316545e-08,4.62275618530923e-07,7.15296277863651,"202468_s_at"
-3.02686235055725,9.32275851612903,-5.64716996334234,7.46775284711185e-08,4.72620154764672e-07,7.13059074138295,"214038_at"
1.05101802130928,7.16803374006243,5.64705016306288,7.4720757068228e-08,4.72693446662877e-07,7.13002732584944,"228583_at"
-1.91615953951368,9.28701328387097,-5.64439365229247,7.56856402160899e-08,4.78594717302082e-07,7.11753589991207,"221541_at"
-1.18791855194954,8.02402450301769,-5.64199567422258,7.65670744858521e-08,4.83963531324878e-07,7.10626348080938,"243908_at"
1.1139262764977,7.24631111529657,5.64125803453584,7.68402243333617e-08,4.85484598410783e-07,7.10279661991165,"227245_at"
1.04824757186979,9.79001348761707,5.63796123632927,7.80727260714908e-08,4.93063102158049e-07,7.0873055364978,"201326_at"
2.94432508664248,8.24818371841831,5.63778246271321,7.81401098359887e-08,4.93280084746546e-07,7.08646568148265,"207165_at"
1.02564528999575,6.60716256108221,5.63703797585163,7.84213354673659e-08,4.94846246954194e-07,7.08296836926386,"218777_at"
2.1445233564892,7.09794446971904,5.63653588918016,7.86115542411878e-08,4.95837066784789e-07,7.08060993221991,"234863_x_at"
1.10779975495964,8.54681851092612,5.63525813820192,7.90976753537316e-08,4.98692646299424e-07,7.07460861696618,"224812_at"
1.28338864695885,7.38736271009365,5.6340334765072,7.956635615706e-08,5.00888201838471e-07,7.06885749558195,"222573_s_at"
-2.66766552315587,9.24171232382935,-5.6339977873776,7.95800550992696e-08,5.00888201838471e-07,7.06868990862922,"217157_x_at"
1.87785148999902,7.80376731508845,5.63274549908211,8.00621969588961e-08,5.03710603950325e-07,7.06280993058817,"203909_at"
1.29044517755009,6.53367248595213,5.63233848674059,8.02195142427426e-08,5.04487858833517e-07,7.06089903652078,"218969_at"
-1.96644104363173,7.73849170052029,-5.62863182936129,8.16661784597048e-08,5.13153572349243e-07,7.0435007518932,"228071_at"
-1.22274802761709,9.64058347304891,-5.62718489556287,8.22377934604818e-08,5.16528041684506e-07,7.03671120239694,"203513_at"
-3.26056224338988,10.267393819563,-5.62523679704538,8.30135762941629e-08,5.2096251072673e-07,7.02757182955207,"215646_s_at"
1.06060842151191,10.5495449013528,5.62234811642966,8.41771076860905e-08,5.27820856590868e-07,7.01402364091956,"209095_at"
1.11484446154852,6.69430169719043,5.62181057579567,8.43953759309359e-08,5.28934601304184e-07,7.01150303311543,"214172_x_at"
1.32700858558029,7.70823920832466,5.61904770103172,8.55259989773415e-08,5.35155559583399e-07,6.99855002568726,"218911_at"
-1.1620542540772,8.03850891592092,-5.61868037545715,8.56774264692813e-08,5.3587857694522e-07,6.99682823503937,"239151_at"
1.33002205314246,6.97014643184183,5.61728625497025,8.62545316380319e-08,5.39036688094412e-07,6.9902941570331,"214553_s_at"
-1.44703264163153,7.1006205458897,-5.61629455463917,8.66673633029184e-08,5.41163770189126e-07,6.98564682973017,"239296_at"
1.66272111674347,6.92166579979188,5.61554461175055,8.69808364025272e-08,5.42894179903111e-07,6.98213279297803,"221556_at"
1.45980124453378,6.63029754068678,5.60928624555619,8.96403839012775e-08,5.58327261863837e-07,6.95281987278277,"218993_at"
1.00003820031376,7.07307046201873,5.60902938805105,8.97512189223609e-08,5.58784579334882e-07,6.95161726809555,"204514_at"
2.10364974414158,7.54860315671176,5.60763397684056,9.03556886380497e-08,5.62313568957463e-07,6.94508460392695,"224847_at"
-1.06577190518678,13.6629254888658,-5.60532939726302,9.13627181697542e-08,5.68343839476655e-07,6.93429800318957,"214459_x_at"
-1.62356509138151,7.71427952091571,-5.6050654611385,9.14787477368488e-08,5.68828716152196e-07,6.9330628364418,"235305_s_at"
1.19553533294114,7.83082277086368,5.60203292229043,9.2822265771166e-08,5.76702729433501e-07,6.91887395377905,"203852_s_at"
-2.15308584969115,11.84906735359,-5.59827470917977,9.45140605444118e-08,5.86238375536268e-07,6.9012968171297,"201601_x_at"
1.12729439549629,8.59697247617066,5.59721302609989,9.49974210737841e-08,5.88991897533433e-07,6.8963327547476,"212552_at"
1.01898768928326,9.09150835546306,5.59706473215742,9.50651279717053e-08,5.89112805030512e-07,6.89563943351185,"218379_at"
-1.59303198362584,10.5252098874089,-5.59697877713175,9.51043942368752e-08,5.89112805030512e-07,6.89523757209048,"203216_s_at"
1.00380830457234,7.02001093860562,5.59691125848726,9.5135249446545e-08,5.89112805030512e-07,6.89492190828136,"212342_at"
2.55604838793019,7.60365845494277,5.5958308780623,9.56303030107377e-08,5.91442735307817e-07,6.88987124825687,"201559_s_at"
1.06199548187731,9.14186679667013,5.59414397279255,9.64083174558136e-08,5.95514735119947e-07,6.88198644928194,"223077_at"
-4.77289413213256,7.61647237273257,-5.59401185828794,9.64695102562605e-08,5.95646384947295e-07,6.88136899697591,"201525_at"
1.25419431986796,7.7631883975026,5.59350915366562,9.67027001713337e-08,5.96592949095019e-07,6.87901963798568,"201854_s_at"
1.51980236751969,8.05938915046826,5.5909528276446,9.78970533952031e-08,6.03462810363497e-07,6.86707498223772,"200731_s_at"
2.12301971000425,6.80967382601457,5.59082869963605,9.79554133270983e-08,6.03573454395025e-07,6.86649507592086,"242277_at"
1.12084825866915,8.63043805639958,5.58866670461462,9.89773649837626e-08,6.09367651853866e-07,6.85639595507668,"202279_at"
-1.71316874301402,8.60965812382934,-5.58762921515907,9.94714671159765e-08,6.12157327088679e-07,6.85155055407175,"206584_at"
-1.35913218090009,9.55487821893861,-5.58725277503262,9.96513411669301e-08,6.13011709913208e-07,6.8497926089298,"230494_at"
1.22748002921855,6.70830767388137,5.58570722086128,1.00393189032163e-07,6.17320984513953e-07,6.84257582275559,"223219_s_at"
3.45781845309998,7.49133487492196,5.58438274561177,1.01033213118028e-07,6.21000852317227e-07,6.83639239830079,"201195_s_at"
-1.68840184138968,10.6188330391259,-5.5829535555159,1.01728310625443e-07,6.25016062320698e-07,6.82972120078688,"218035_s_at"
-1.39111976442135,7.03456306680541,-5.57990817404988,1.03225077735036e-07,6.33690818352031e-07,6.81550971811518,"39313_at"
1.38503150686342,7.60202000020812,5.57903241804747,1.03659470012283e-07,6.36096073994846e-07,6.81142390029392,"226437_at"
1.30577467581789,8.11809684328824,5.57581960579974,1.05268436928483e-07,6.45438987669877e-07,6.79643827106805,"222606_at"
1.30745307072589,7.436403566077,5.57572416149187,1.05316606456397e-07,6.45450184633329e-07,6.79599317509829,"217948_at"
1.10121117241886,8.70434508324662,5.57564476771139,1.05356691894487e-07,6.45450184633329e-07,6.79562293319987,"203189_s_at"
1.04546738796287,9.12642585306972,5.57423407725786,1.06071431528119e-07,6.49296271026226e-07,6.7890449607373,"200708_at"
-2.36171937474262,9.55507404412071,-5.57412233649486,1.06128248093571e-07,6.49377924426699e-07,6.78852396718509,"201508_at"
1.38303085880969,8.34884953673257,5.57386498745424,1.06259214882437e-07,6.49647005110145e-07,6.78732409864753,"228746_s_at"
2.09866047975292,6.64497524099896,5.57296987713391,1.06715973917802e-07,6.51639323972316e-07,6.78315100928689,"223879_s_at"
1.85357406778442,7.40447224432882,5.571194184369,1.0762776288868e-07,6.56670043507077e-07,6.77487388612192,"227687_at"
1.7932702674772,8.52910718064516,5.56965547796196,1.08424015062848e-07,6.61009038323219e-07,6.76770286450336,"209288_s_at"
1.35900915305422,6.68150380270551,5.56964889624921,1.08427433308241e-07,6.61009038323219e-07,6.76767219378618,"212340_at"
1.34440798395268,6.70260428095734,5.56951491201991,1.08497041578525e-07,6.61163530402631e-07,6.76704783385045,"226235_at"
1.74299203153904,7.35551698605619,5.56891196869252,1.08810826891293e-07,6.62626878470038e-07,6.76423827176855,"219588_s_at"
1.30504584531163,7.74269203288241,5.56888303663484,1.08825906058316e-07,6.62626878470038e-07,6.7641034608732,"226838_at"
1.36917287904043,7.82619184183143,5.56696568796227,1.09829777304114e-07,6.68466810845254e-07,6.7551704877306,"228073_at"
1.00736539173775,7.62160487866805,5.56511340246817,1.10808172094957e-07,6.73872499352717e-07,6.74654259892643,"225317_at"
1.16840117900448,7.63006181227888,5.56400847323079,1.11395855325156e-07,6.77170734691303e-07,6.74139678700107,"212396_s_at"
-1.67752435712651,6.72919164099896,-5.56359154229696,1.1161840041051e-07,6.78247529915125e-07,6.73945525821678,"209933_s_at"
1.11025810264078,6.95262506930281,5.56226034546109,1.1233186404905e-07,6.82305295419526e-07,6.73325690468556,"39835_at"
1.36848175075988,8.25264307096774,5.56084648177012,1.13094512117139e-07,6.86379371386264e-07,6.72667472246294,"201529_s_at"
-1.80805492685557,13.8342465694069,-5.56005562698034,1.13523308293141e-07,6.88701922285277e-07,6.72299342006129,"201426_s_at"
-1.25071814226885,7.64273586305931,-5.55920371259065,1.13986987434094e-07,6.91204078282005e-07,6.71902828709732,"244610_x_at"
-1.65903505915613,11.2055816805411,-5.55718755270917,1.15091723573092e-07,6.97084340343756e-07,6.70964593414895,"202023_at"
-3.48152630993235,12.1525871685744,-5.55681482594899,1.15297098141181e-07,6.98045179504129e-07,6.7079116714797,"209604_s_at"
-1.24458144208582,9.09808033257024,-5.55495916362789,1.16324918332565e-07,7.0369744034637e-07,6.69927860811801,"236346_at"
1.3554314555512,8.19133523121748,5.5546500204973,1.16497015032489e-07,7.04453205070956e-07,6.6978405749488,"227124_at"
1.15233936269896,6.84562301061394,5.55074572815554,1.18692014849894e-07,7.17435829137201e-07,6.67968369367504,"225307_at"
1.03216078053404,7.64820873236212,5.5503722098766,1.18904112464669e-07,7.18427113176496e-07,6.67794709823632,"46167_at"
2.46019705644344,7.34499463621228,5.54931727535783,1.19505144969759e-07,7.21474876826321e-07,6.67304282298457,"1554878_a_at"
1.2095348549531,6.60706922872008,5.54721318769972,1.20712791157988e-07,7.2847121161039e-07,6.66326301602027,"225206_s_at"
-1.27890939311044,8.15150921290323,-5.54549077853767,1.2171023757885e-07,7.34193904877912e-07,6.65525910349075,"201809_s_at"
1.38056052201196,6.6693727094693,5.54221900977899,1.23627134522225e-07,7.45456149060939e-07,6.6400600196847,"207629_s_at"
1.6188380510671,6.63189116690947,5.54101770800532,1.24338340512346e-07,7.49442071788703e-07,6.6344808530332,"205246_at"
1.52826092227996,7.52721994443288,5.53958717245852,1.25190473404094e-07,7.53969722082079e-07,6.62783812245758,"218057_x_at"
2.26257984586724,6.99239576233091,5.53818200311026,1.26033048161051e-07,7.58432557346279e-07,6.62131430163817,"225468_at"
-1.21009534264797,8.77996438543184,-5.53796742411618,1.26162201608402e-07,7.58904004519974e-07,6.6203181672799,"224733_at"
-1.80009624381475,8.82297065681582,-5.53747284807798,1.26460375635606e-07,7.60391372984465e-07,6.61802230880671,"1564164_at"
-1.00482284228846,7.59194340353798,-5.5366393205375,1.26964457647582e-07,7.63115146649614e-07,6.61415332405709,"226840_at"
1.13826964199104,11.10783784641,5.5356715037016,1.2755221449357e-07,7.66339451197088e-07,6.60966149951328,"221452_s_at"
-1.7193453362748,7.90799427825182,-5.53250379133254,1.29494614452776e-07,7.77696647151856e-07,6.59496322507066,"202273_at"
1.19829466464032,6.89066895483871,5.53153530529226,1.30094222349815e-07,7.80827435806925e-07,6.59047055119543,"218758_s_at"
-2.15328571918162,7.43781574638918,-5.53149299382725,1.30120479895785e-07,7.80827435806925e-07,6.59027428616662,"212935_at"
1.24595023100304,7.95283649032258,5.52915590006588,1.3157889409454e-07,7.8926199284982e-07,6.57943506206444,"222702_x_at"
1.05265847945877,6.75036801914672,5.5289887038163,1.316838390882e-07,7.89574396074408e-07,6.57865973941168,"205301_s_at"
1.08092698503121,7.30611114817898,5.52582007913711,1.33688231030503e-07,8.01271034779936e-07,6.56396917031638,"202162_s_at"
1.08520423861816,7.2564181119667,5.52571143445455,1.33757482573227e-07,8.01364524554238e-07,6.56346556572376,"219539_at"
1.1497539105141,8.17282134131113,5.52553355141196,1.33870943192794e-07,8.01722697484994e-07,6.56264103246016,"201039_s_at"
1.38273175012256,8.77679933652445,5.52485898551588,1.34302061785473e-07,8.03660094081661e-07,6.55951440978303,"218447_at"
-1.07077175017158,9.67158833402705,-5.52332730558513,1.35286006870007e-07,8.09223787989757e-07,6.55241600492321,"202636_at"
1.3683659584273,6.73757733090531,5.52165777806515,1.36366523259714e-07,8.15360444918772e-07,6.54468026915385,"206499_s_at"
1.40721003915416,6.50788090447451,5.52130158163897,1.36598141605277e-07,8.16091937206567e-07,6.54303004103345,"222250_s_at"
2.36283204057587,7.05600415525494,5.5206290705623,1.37036492798776e-07,8.18383469189334e-07,6.53991454910232,"225520_at"
1.11282428811648,6.49062278813736,5.52050342108298,1.37118544871863e-07,8.1854619752444e-07,6.53933249045344,"223560_s_at"
1.36874547645194,6.96034974630593,5.51830397578275,1.38562628656179e-07,8.26274590225657e-07,6.52914522479039,"218385_at"
2.40304366773867,6.55346667275754,5.51827897636508,1.38579127511735e-07,8.26274590225657e-07,6.52902944962248,"202613_at"
2.0211988143282,8.62916499562955,5.51728326340037,1.3923782987113e-07,8.2953977939976e-07,6.52441847602471,"200831_s_at"
1.44786401140635,8.48456479791883,5.51606424733704,1.40048419354014e-07,8.34036360235865e-07,6.51877418774907,"203972_s_at"
-2.43399904492271,8.15978266805411,-5.51516888817838,1.40646725181644e-07,8.37265638626158e-07,6.51462903093879,"207238_s_at"
1.53664658020394,8.54038253257024,5.51408025647637,1.4137754424185e-07,8.41142656370063e-07,6.50958970989935,"204023_at"
1.48673850504951,6.90477024932362,5.51403109784849,1.41410632709241e-07,8.41142656370063e-07,6.50936216840307,"201571_s_at"
2.5189708129882,9.14680244016649,5.51345083751227,1.41801775382672e-07,8.43133486112893e-07,6.50667640941646,"203554_x_at"
1.92615992680655,8.33088142372529,5.51240375209392,1.42510270923543e-07,8.47008916241161e-07,6.50183041325811,"212589_at"
1.19081489381312,10.1116609306972,5.50843881916163,1.45224545569141e-07,8.62797857048801e-07,6.48348600633277,"201479_at"
1.48168103748733,11.6226986322581,5.5065636303761,1.46525761313119e-07,8.70182413905665e-07,6.47481324124442,"208627_s_at"
3.2059629837337,7.10506494705515,5.50370312167406,1.48532656862526e-07,8.81399985259709e-07,6.46158720045969,"209714_s_at"
-1.1637618810014,7.51928265119667,-5.50327852204888,1.48832828674365e-07,8.82830472232054e-07,6.45962438833499,"242862_x_at"
1.33751832761382,6.83394584391259,5.50289924606816,1.49101459558945e-07,8.8407280665836e-07,6.45787118189963,"219292_at"
-2.34369320848449,8.64437955463059,-5.50172009291641,1.49939648819077e-07,8.88689918556246e-07,6.45242105746158,"213397_x_at"
-1.38674699728732,7.55112878002081,-5.50121883238857,1.50297356721949e-07,8.90404148986502e-07,6.45010443674925,"236931_at"
1.75198200830147,6.57184082747138,5.50109323394641,1.50387116324093e-07,8.90404148986502e-07,6.44952399455552,"230183_at"
-1.51244248491682,10.068649467846,-5.501061792262,1.50409594482158e-07,8.90404148986502e-07,6.44937869096671,"212240_s_at"
1.02924791468118,6.9795128024974,5.50098105188168,1.50467332086364e-07,8.90404148986502e-07,6.44900556253948,"218431_at"
1.13432509030297,7.46662626347555,5.49894372765447,1.51931409325091e-07,8.98145633876924e-07,6.43959162673099,"213292_s_at"
1.85760211568128,8.22645941873049,5.49890974672589,1.51955946492166e-07,8.98145633876924e-07,6.43943462982532,"204244_s_at"
1.01662897143511,7.37059974672216,5.49681345351958,1.5347715560397e-07,9.06778004786747e-07,6.42975071304456,"211228_s_at"
1.07776273695133,7.66870277523413,5.4961829757436,1.53937572984618e-07,9.09138627955026e-07,6.42683868174532,"219575_s_at"
-2.43959850848122,6.91157397960458,-5.49575807451554,1.5424862480146e-07,9.10615596851621e-07,6.42487628836823,"204118_at"
1.75790994215119,6.90268250884495,5.4946458345637,1.55065755704034e-07,9.15077885102907e-07,6.41973992746583,"227143_s_at"
1.13663162777396,8.50743216441207,5.49419149043946,1.55400763688025e-07,9.16692656573596e-07,6.41764195338713,"202929_s_at"
-1.39025348906755,7.9121851508845,-5.49094591319644,1.57814507476378e-07,9.30196323467711e-07,6.40265862528005,"232685_at"
-1.26954539804556,7.52499894734651,-5.48992799441825,1.58579047402092e-07,9.34333985008933e-07,6.39796059857348,"242932_at"
-1.74081752724123,8.26368279667014,-5.48978677830271,1.58685397391747e-07,9.34591914606916e-07,6.39730888673212,"228393_s_at"
1.10675226522208,6.9075091421436,5.48944052694954,1.58946454342635e-07,9.35760442278909e-07,6.39571098602243,"214661_s_at"
-1.02049967132399,10.7703419798127,-5.48932122151186,1.5903650201064e-07,9.35921668254895e-07,6.39516042419945,"209004_s_at"
1.54565751550806,8.66356123704474,5.48880472585496,1.59426910080945e-07,9.37849676632135e-07,6.39277703198034,"210983_s_at"
1.07579993535314,8.07509700811655,5.48866429504415,1.59533220404286e-07,9.38105582660794e-07,6.39212903397662,"218593_at"
1.71454426742818,6.62311195442248,5.48845566284673,1.59691289002685e-07,9.38665522449473e-07,6.39116635108115,"234978_at"
1.26933200080073,8.78763738959417,5.48835965261807,1.59764081779159e-07,9.38723967526953e-07,6.39072334338178,"227363_s_at"
1.85135256544759,7.45873484599376,5.4880129433418,1.60027218662687e-07,9.39900329510774e-07,6.38912361082835,"218875_s_at"
1.36041730784064,7.30887720936524,5.48720286893956,1.60643679112658e-07,9.42779564332673e-07,6.38538615675049,"209445_x_at"
-2.22967563261104,8.87042053860562,-5.48667587353025,1.61045962523197e-07,9.44678602213818e-07,6.38295494945333,"226455_at"
1.0147762799294,7.33366366056191,5.48661334373119,1.61093760032043e-07,9.44678602213818e-07,6.38266648891762,"204245_s_at"
-1.19712818938131,13.9641364243496,-5.48607851557321,1.61503146514614e-07,9.46707612379226e-07,6.38019932707649,"209140_x_at"
2.87605396040462,6.72782716919875,5.48148083488815,1.65064605385345e-07,9.66446470417683e-07,6.35899694497359,"222680_s_at"
1.26252493041802,10.2771229941727,5.48102472020169,1.65422072857237e-07,9.68159906032797e-07,6.35689421067558,"213129_s_at"
-1.6168622703533,8.77614213902185,-5.47844869549236,1.67455191727558e-07,9.7967518356553e-07,6.34502070395808,"210425_x_at"
1.07350561287054,6.62611666368366,5.47792940234685,1.67867986034822e-07,9.81705653647652e-07,6.34262761704246,"1558044_s_at"
1.18510282638821,8.01218553028096,5.47737714254902,1.68308075845572e-07,9.83894098172001e-07,6.34008277673813,"222466_s_at"
-1.31337033836651,7.65408588844953,-5.47677494283976,1.68789245730422e-07,9.86320881936455e-07,6.3373080089977,"242990_at"
-1.02982646860803,8.90789400416233,-5.47589384730577,1.69495679306995e-07,9.90061582373593e-07,6.33324853985936,"209050_s_at"
1.55789931125601,8.65108296524454,5.47484742788002,1.70338413535621e-07,9.94595208978906e-07,6.32842794939584,"214119_s_at"
1.96780431445893,7.84472367200832,5.47470956613819,1.70449744972387e-07,9.94856346583656e-07,6.32779290166097,"225114_at"
1.3605539873517,7.05230139583767,5.47439609595302,1.70703154923696e-07,9.95946219507938e-07,6.32634896974297,"225730_s_at"
1.20353275670817,6.55181173652445,5.47422913092355,1.70838279852651e-07,9.9634539159672e-07,6.32557990468947,"210009_s_at"
-1.40471175883257,11.9330412174818,-5.472247737382,1.72449815300973e-07,1.00495920457875e-06,6.31645453378067,"201417_at"
1.55126288662287,7.15956312986472,5.47122083092014,1.73290861418151e-07,1.00907302383684e-06,6.31172596472068,"226650_at"
-1.11856937010164,12.4102408233091,-5.468994997304,1.75127606143676e-07,1.01937097636864e-06,6.30147879359199,"213702_x_at"
-2.15831477880184,7.1348218264308,-5.46827823862704,1.75723105302062e-07,1.02243876150822e-06,6.29817962123103,"239758_at"
-1.54929819093375,7.38999620686785,-5.4678434034842,1.76085338728543e-07,1.02414743740246e-06,6.2961782591923,"61734_at"
-1.98227397826584,9.23616081248699,-5.46423799326761,1.79116979908638e-07,1.04015988021595e-06,6.2795882430295,"1566079_at"
1.8957778461287,6.67101013444329,5.46203663839412,1.80992991173866e-07,1.05023749657065e-06,6.26946253133603,"209053_s_at"
1.20954452531294,8.07012911383975,5.46095608177552,1.81920852353345e-07,1.0552115925241e-06,6.26449324025705,"202226_s_at"
1.05536672281596,8.17726683371488,5.45673112786648,1.85593533811756e-07,1.0752618390273e-06,6.24506982658674,"218343_s_at"
-2.20442478981599,8.84886950926119,-5.45615778266295,1.86097475604882e-07,1.07776343374739e-06,6.24243476935303,"212489_at"
-1.08112272941792,9.18367495754423,-5.45571305095934,1.86489291904439e-07,1.07961397824988e-06,6.24039094098896,"220319_s_at"
-1.40121892218191,7.42756215317378,-5.45413292146994,1.87887935199802e-07,1.08686839664765e-06,6.23313014513024,"211732_x_at"
-1.06563020086937,9.11935605369407,-5.45276540776089,1.89106641288204e-07,1.09320715992152e-06,6.22684748659406,"218456_at"
1.37729929757819,8.72134798459938,5.45273915956083,1.89130108545608e-07,1.09320715992152e-06,6.22672690707174,"222441_x_at"
1.21099724255646,8.25810951529657,5.45202245259123,1.89771981155913e-07,1.09649296346024e-06,6.22343463635276,"225315_at"
-1.41594935078602,8.71123065827263,-5.44722745185907,1.94121330391914e-07,1.12032310306554e-06,6.20141585681609,"209770_at"
1.29300615684544,7.99872077252862,5.44679382309861,1.9451941909881e-07,1.12218696162991e-06,6.1994252711907,"202188_at"
1.19823719518253,6.99228245931322,5.44661680513038,1.94682157601903e-07,1.12269216445638e-06,6.1986126959809,"227700_x_at"
1.52166062247933,7.5057326226847,5.44625563596487,1.95014604559912e-07,1.12417527352638e-06,6.19695485725761,"226458_at"
1.06386069673497,10.6338502187305,5.44395455892372,1.97145731314308e-07,1.13602185297473e-06,6.18639421053351,"225036_at"
1.13212986328725,6.5008734930281,5.44334547359394,1.977136243343e-07,1.13885487584153e-06,6.18359936071275,"216305_s_at"
-1.36250607474589,7.64511947075963,-5.44195354996041,1.99017410672576e-07,1.14592291665597e-06,6.17721317727749,"1555303_at"
-1.62608007017028,7.88158675046826,-5.43579942919924,2.04883087341396e-07,1.17652202711691e-06,6.14899123928088,"230337_at"
-2.05912229600941,8.94694264162331,-5.43376545436952,2.06858559473613e-07,1.18735158433966e-06,6.13966850035753,"209030_s_at"
-1.04840537183384,10.2430673935484,-5.43369433242421,2.06927970945108e-07,1.18735158433966e-06,6.13934255543073,"225176_at"
1.79876095510998,8.13425822101977,5.43157489753037,2.09006893552292e-07,1.19881987791745e-06,6.12963072755492,"218368_s_at"
1.09154526290159,8.63337095900104,5.43144598510474,2.09133997117848e-07,1.19908843798548e-06,6.12904009907979,"224415_s_at"
-2.81180367411838,8.26018235608741,-5.43118400507731,2.0939253350411e-07,1.20011008458073e-06,6.12783983412769,"213764_s_at"
1.86071258131516,7.02535987533819,5.42971285779496,2.10850144971121e-07,1.20800067713413e-06,6.12110048702312,"229119_s_at"
1.60209339706507,6.44424596045786,5.42932329166798,2.11237781464898e-07,1.20975747851216e-06,6.1193160875127,"225944_at"
-2.82308732552211,8.24322163621228,-5.42883339411378,2.11726239390019e-07,1.21209011557275e-06,6.11707224599297,"213193_x_at"
1.25359702642416,8.71262472112383,5.42145378888158,2.19218845292513e-07,1.25258327210749e-06,6.08328870919969,"201179_s_at"
1.76686478566526,7.00628268345473,5.4198747637043,2.20855322431029e-07,1.26145127947604e-06,6.07606407134535,"229835_s_at"
1.39217432009674,6.44427717148803,5.41695165618913,2.23916292017587e-07,1.27795710262693e-06,6.06269354315918,"228619_x_at"
1.20476648351146,9.35183456753382,5.41418006620659,2.26856796101819e-07,1.29325691090716e-06,6.05002062211569,"225866_at"
2.32790779282283,10.1832726990635,5.41374239800308,2.27324568376348e-07,1.2954291313503e-06,6.04801981717432,"212097_at"
1.84509683155211,6.80266029240375,5.41364292183033,2.27431017948779e-07,1.29554145083255e-06,6.04756507619746,"204165_at"
-1.38337330153283,9.78472800332987,-5.41152499038568,2.29708991046763e-07,1.30801886781336e-06,6.03788461413793,"202838_at"
1.15502248262902,11.7388588568158,5.41136853831032,2.29878145336221e-07,1.30848322360587e-06,6.03716961897828,"226227_x_at"
1.08883483531065,7.01150544474506,5.40940083980503,2.32016000597433e-07,1.32014894663743e-06,6.02817832885395,"213899_at"
-1.96800402781318,8.93247458106139,-5.40911929700848,2.32323471290503e-07,1.32139503701255e-06,6.02689201749324,"203954_x_at"
1.07521548870804,7.53393762455775,5.4073441656567,2.3427125069167e-07,1.33145943695996e-06,6.01878286113162,"209463_s_at"
-3.17512678439063,9.04437512091571,-5.40599375876404,2.35763655139158e-07,1.33943170527138e-06,6.01261515147292,"232210_at"
-1.18651753224172,8.6145082251821,-5.40555002656355,2.36256067511039e-07,1.3417188685722e-06,6.01058872481624,"211038_s_at"
1.06285335029578,7.15652098917794,5.40436935740818,2.37571153598812e-07,1.34867455345947e-06,6.00519742500097,"226596_x_at"
1.3533870137922,10.1203784031217,5.40260996350291,2.39544107094046e-07,1.35884192311305e-06,5.99716498564277,"201587_s_at"
-1.3785225328627,7.38591484786681,-5.40100893928288,2.41353348353475e-07,1.36858527373102e-06,5.98985713323727,"243280_at"
-1.01255248913292,10.3823058126951,-5.40028814161533,2.42172231549936e-07,1.37270757132062e-06,5.98656754686997,"217752_s_at"
1.44088501011537,8.87037822351717,5.39395318354283,2.49486771320131e-07,1.41309610027967e-06,5.95766892232079,"204331_s_at"
1.85690798890414,7.88784974880333,5.39365391361391,2.49837595356387e-07,1.41454674914443e-06,5.95630429687566,"203022_at"
-2.06781797726901,8.80491688116545,-5.39338537714166,2.50152801077008e-07,1.41579470893755e-06,5.95507985552788,"226388_at"
1.85531449289146,6.80141295900104,5.39091840239813,2.53066718937647e-07,1.43174413411087e-06,5.943833187911,"226775_at"
-1.02467849253195,10.1116429558793,-5.39051168692065,2.5355028693996e-07,1.43393679883955e-06,5.94197935555029,"219206_x_at"
-1.30134788835507,8.32909469198751,-5.38660737910166,2.58238427445286e-07,1.4587931741009e-06,5.92418818109502,"204759_at"
3.51383215220446,7.76354301914672,5.38585932645184,2.59146259206623e-07,1.46336806333086e-06,5.92078046014525,"222549_at"
-1.40960007716443,7.5041442867846,-5.38503685186477,2.60148000836572e-07,1.46791482451645e-06,5.91703408837172,"240155_x_at"
1.38779241053044,9.4898673371488,5.38176687468068,2.64168184411313e-07,1.4894737645781e-06,5.90214322884813,"1555780_a_at"
-2.04193104487368,9.04926442976067,-5.38078339883139,2.65389096218618e-07,1.49579303438539e-06,5.89766588062297,"242405_at"
