"Gene","Mean","Variance","CV"
"202136_at",11.100914001873,0.308165989225622,0.0500073239640849
"202137_s_at",8.00910107866805,1.03850977446398,0.127239372758983
"202138_x_at",9.70861358418314,0.577053117065339,0.0782439342964964
"202139_at",9.20958088616025,0.547387869585905,0.0803355401185803
"202140_s_at",6.83838580020812,0.308344610725057,0.0812015992019674
"202141_s_at",10.0999774366285,0.304177571687029,0.0546063553198892
"202142_at",8.6135857157128,0.396143705021196,0.0730705539426689
"202143_s_at",8.86077653298647,1.38577261405943,0.132853868022252
"202144_s_at",9.70864858397503,0.465164473642224,0.0702497022333776
"202145_at",9.69400083558793,2.00244711752212,0.145974660883603
"202146_at",9.71565226742976,0.897950415128897,0.0975335911770609
"202147_s_at",8.01036535567118,1.37158637241,0.146204000406979
"202148_s_at",7.70738187617066,0.863591156492737,0.120572208462779
"202149_at",8.64286118251821,1.2934938595459,0.131590533621591
"202150_s_at",6.84524088574402,1.55899820578321,0.182403879931961
"202151_s_at",8.04091626805411,0.348264934343588,0.0733921034172627
"202152_x_at",9.23632088949011,0.236364193003693,0.0526370849489552
"202153_s_at",8.69207737273673,0.408848191503281,0.0735626654513995
"202154_x_at",10.134842274922,0.40348103734133,0.0626750328206236
"202155_s_at",7.55272309386056,0.397013029052816,0.0834254998338262
"202157_s_at",10.4288778439126,2.47159534945239,0.150747842138474
"202158_s_at",7.53383462580645,1.73361321777568,0.174767237676748
"202159_at",6.96803926222685,0.535052300837837,0.104975397759974
"202160_at",9.62953550385016,0.246191772056584,0.0515265931297253
"202162_s_at",7.30611114817898,0.581148791042128,0.104341576564962
"202163_s_at",8.57956323704474,0.189257714949135,0.0507062643802478
"202164_s_at",8.33537244203954,0.784386067068658,0.106252687966644
"202165_at",8.41840201664932,0.358962636568917,0.0711696715877899
"202166_s_at",9.51554495150885,0.971327232797986,0.103573610890212
"202167_s_at",7.86412684120708,0.227836111192005,0.0606960976813752
"202168_at",9.65424726847034,0.539232282977406,0.076062312405192
"202169_s_at",10.2149229219563,0.301341705312238,0.0537396120450372
"202170_s_at",8.65712421560874,0.660376303706832,0.093868978444084
"202171_at",9.86473185931322,0.513338830641033,0.072630121992484
"202172_at",9.63415145306972,0.661252815380386,0.0844054127062639
"202173_s_at",10.5288184778356,0.659559675330768,0.0771342763537728
"202174_s_at",10.026390896358,0.598404071844033,0.0771529680121086
"202176_at",6.47152590634755,0.464094108874157,0.105267990777687
"202177_at",7.10809858611696,1.70055432591933,0.183460178865255
"202178_at",7.21024225889698,0.972474368985254,0.136769489183667
"202179_at",7.22111560541103,1.27427298205229,0.156324460912188
"202180_s_at",8.66487107721124,0.794463526187991,0.102866716275315
"202181_at",9.71063392445369,0.690434802175299,0.0855684676914552
"202182_at",8.05198375463059,0.697575958647343,0.103727249568634
"202183_s_at",6.9367654201873,0.731334589673694,0.123282391089625
"202184_s_at",9.53732259854318,0.209566534319192,0.0479992545732859
"202185_at",8.84512053090531,0.714321479423317,0.0955527299431731
"202187_s_at",8.93625493818939,0.541003930074704,0.0823084948476276
"202188_at",7.99872077252862,0.857420200922742,0.115764744982555
"202189_x_at",10.5480045030177,0.115137844099026,0.0321690873594696
"202191_s_at",7.66733523163371,2.85145452750188,0.220236234560634
"202192_s_at",7.03976682955255,1.85405251921581,0.193420606760188
"202193_at",9.22913867866805,0.899377077313229,0.102756602231089
"202194_at",10.7355366541103,0.362023557357983,0.0560460044200678
"202195_s_at",7.36654588782518,1.0495277174411,0.139069872907154
"202200_s_at",9.32627348824142,0.755114285743719,0.0931747414990294
"202201_at",9.78304903475546,0.95305160063791,0.0997893002473071
"202202_s_at",8.60688108844953,1.88360142534283,0.159458877415846
"202205_at",8.25914949344433,0.444659825817037,0.0807381176063865
"202206_at",7.655485055359,2.33070078227061,0.199420843070708
"202207_at",9.29257606077003,1.2053963683383,0.118148663923957
"202208_s_at",8.76948674547346,0.972437118348775,0.112449256382838
"202209_at",10.7686957429761,0.245445595403642,0.0460060042095692
"202211_at",9.54374946784599,0.532057737567001,0.0764293826290737
"202212_at",7.73914698043704,0.611806944683291,0.101068101171684
"202213_s_at",8.24247639895942,0.89486897074672,0.114768316824499
"202214_s_at",9.62916602018731,0.353079622266007,0.0617088782782931
"202215_s_at",7.98270455130073,0.272276361116353,0.0653664520493508
"202217_at",9.75098242913632,0.332403361833972,0.0591267938299308
"202219_at",7.07240181402705,2.46941923221313,0.222193058053401
"202220_at",10.7511993873049,0.576683126340286,0.0706336592521242
"202221_s_at",7.9456170616025,0.331364610343541,0.0724478383102448
"202223_at",8.09264526680541,0.657814175277453,0.100221548815009
"202224_at",8.91436782310094,0.224193424478678,0.0531154524753819
"202225_at",9.0952424628512,0.295351772578287,0.0597524214671033
"202226_s_at",8.07012911383975,0.745510901608815,0.106990820039535
"202227_s_at",9.21750275900104,0.296271730413941,0.0590516219535419
"202228_s_at",12.0479247109261,0.344272700438683,0.0487011311211506
"202230_s_at",9.85352092445369,0.267592212056175,0.0524983062078815
"202231_at",12.5899192861602,0.302998437456314,0.0437217210012166
"202232_s_at",11.0247994420395,0.427509358771192,0.0593064755291529
"202233_s_at",12.1095433968783,0.520227742014224,0.0595619607480527
"202236_s_at",6.67954964973985,5.34617807897814,0.346158123617792
"202237_at",10.9098140776275,2.0256146062933,0.130455099528242
"202238_s_at",9.42812257939646,1.50449593564027,0.130097900807776
"202239_at",8.73871380957336,0.581047209125097,0.087228457598258
"202241_at",10.9574193350676,1.02656845985349,0.0924667676386265
"202243_s_at",11.7862084770031,0.405241878014552,0.0540111023201709
"202244_at",12.7981797294485,0.345637027952889,0.0459369256227243
"202245_at",8.37043722372529,0.628747323259678,0.0947305221100246
"202246_s_at",9.47653765889698,0.658218206353634,0.0856121202016071
"202249_s_at",7.5496973207076,0.245940578018808,0.0656879266654411
"202250_s_at",6.74421653569199,0.895211451844811,0.140291483908689
"202251_at",9.61875431779396,0.437118508170187,0.0687354476798698
"202252_at",11.9182562129032,0.335975525978118,0.0486341246789192
"202253_s_at",6.7593569685744,0.415578386758657,0.0953720447396787
"202255_s_at",7.19161088595213,0.378695372317836,0.0855694652359812
"202256_at",7.55365542913632,0.38720574901163,0.0823784712938606
"202257_s_at",8.39637862913632,0.326087843824071,0.0680103938685634
"202258_s_at",10.7969349038502,0.436868852016646,0.0612174249847814
"202259_s_at",8.19578563621228,1.07898398834866,0.126740935743531
"202260_s_at",7.05655779916753,2.51460087657232,0.224719949285468
"202261_at",8.71474745057232,0.832476481994139,0.1046962630691
"202262_x_at",8.4945553925078,0.971784334395263,0.116049772703624
"202263_at",9.29774006763788,0.605694888562698,0.0837046440036716
"202264_s_at",8.06342632861602,0.412410812030902,0.0796425943845921
"202265_at",11.0960714809573,0.566318158428378,0.0678205016375013
"202266_at",11.0924223396462,0.263921858509301,0.0463138925343402
"202267_at",6.90740843808533,4.03818609558109,0.290922980157842
"202268_s_at",10.7696971837669,0.45490242093877,0.0626261381691733
"202269_x_at",10.4272078932362,2.67709026918979,0.156914643813129
"202270_at",10.6958317136316,2.75069067223552,0.155062333815947
"202271_at",9.32045567533819,0.279723765580149,0.0567449917938654
"202272_s_at",7.84558831113424,1.12027187114318,0.134907532959831
"202273_at",7.90799427825182,1.4854180200859,0.154119644180508
"202276_at",10.6831702668054,0.189756693935788,0.0407754161801411
"202277_at",10.9892539752341,0.153469574264335,0.0356486373305688
"202278_s_at",6.63544886742976,1.27555073869191,0.170207448884076
"202279_at",8.63043805639958,0.613822208528115,0.0907796405766182
"202281_at",7.94507401436004,0.582135284181893,0.0960315667363105
"202282_at",9.64422400853278,0.309652716778338,0.0576992486754486
"202283_at",10.3864214472425,4.21554518152545,0.197679181100888
"202284_s_at",8.51348023704474,0.865375199641752,0.109268527405249
"202286_s_at",12.8096939263267,3.40934957576104,0.144144147490666
"202288_at",6.51583660020812,0.259234429614446,0.0781404945590664
"202289_s_at",8.6179068792924,1.11296995468356,0.122416490062651
"202290_at",7.02018113785224,1.27154266307648,0.160626482872009
"202291_s_at",13.3876613637877,5.78399578618374,0.179642572446531
"202292_x_at",8.13248610780437,0.245723107375592,0.0609536433061842
"202293_at",7.52681840062435,0.630762240697403,0.105516749893695
"202294_at",8.56673157814776,0.312074889908622,0.065210008023983
"202295_s_at",10.9055637317378,0.996121984017874,0.0915183417409593
"202296_s_at",9.56437824869927,0.468380121631617,0.0715554116337136
"202297_s_at",9.76104941540062,0.241452390474322,0.0503406991998498
"202298_at",10.958027480333,0.234020473689422,0.0441463235399998
"202299_s_at",10.854813987513,0.176993795045763,0.038757578477072
"202300_at",10.1595297477627,0.209352139367516,0.0450365480416426
"202301_s_at",9.05301302726327,0.234403916721124,0.0534797399449152
"202302_s_at",10.5035967989594,0.166920083484266,0.0388970132175865
"202303_x_at",9.00509467513007,0.479829713126259,0.0769228357002833
"202304_at",9.62604920291363,0.470829950748702,0.0712826708431196
"202305_s_at",9.26431198876171,0.20247148899186,0.0485700741223714
"202306_at",10.2006547698231,0.26949035863821,0.0508913025409445
"202307_s_at",10.0143067604579,1.9108545481895,0.138036177569307
"202308_at",8.55607630197711,1.26210613576671,0.131302589190027
"202309_at",9.62869880582726,0.462849161570039,0.0706565029622607
"202310_s_at",13.0035622651405,6.7506379564181,0.199806709134435
"202311_s_at",10.1798887496358,4.31520331326024,0.204059867076611
"202313_at",9.10620030447451,0.471502513017286,0.0754058095507508
"202314_at",9.48796046909469,0.705654190566661,0.0885366521505469
"202315_s_at",7.20858283059313,1.05560454534632,0.142528177767701
"202317_s_at",8.30171071987513,0.556888551351827,0.0898910697689678
"202318_s_at",9.63284883454735,0.240773792157858,0.0509389350709422
"202320_at",6.9683896239334,0.358738722214388,0.0859521417819259
"202321_at",8.08290518147763,0.986688374062495,0.122891691309273
"202322_s_at",9.64533017898023,0.414925576741337,0.0667833198181979
"202323_s_at",9.2719839396462,1.01012310968514,0.108396306135288
"202324_s_at",10.3045499148803,0.237567030717772,0.0473003176732816
"202325_s_at",12.4512266056191,0.237531203984988,0.0391424673439085
"202326_at",8.73199201477627,0.397743228282057,0.0722250859431622
"202328_s_at",7.07767470593132,0.531036641659823,0.102960737787619
"202329_at",8.15993866805411,0.42429972758679,0.0798269400266317
"202330_s_at",8.48252303371488,0.409795225809088,0.0754672282585689
"202331_at",7.41278515109261,0.303207794760505,0.0742828859341842
"202332_at",8.2991301094693,0.354160269978928,0.0717079565623326
"202333_s_at",10.4163165956296,0.203341401076053,0.0432911112891189
"202334_s_at",8.68043678896982,0.374554524517004,0.0705043551701083
"202336_s_at",10.9625247292404,0.81680487223364,0.0824420103980784
"202337_at",8.08000385993756,0.347754992023114,0.0729835725451702
"202338_at",7.25635577252862,2.88826838194,0.234207180233878
"202340_x_at",7.01435584370447,2.05174204757492,0.204208391826732
"202341_s_at",6.69124486056191,3.47787753492747,0.278708503777856
"202342_s_at",6.7511693925078,3.51865629440464,0.277849371263815
"202343_x_at",11.5627431309053,0.205298153357522,0.0391860640203773
"202344_at",7.83361172757544,0.589660965148767,0.0980255183544309
"202345_s_at",10.610160689282,2.77576227875235,0.157025134305633
"202346_at",8.90877341186264,0.326022968682879,0.0640923485355429
"202347_s_at",10.3897611227888,0.233433577317051,0.0465024784562974
"202348_s_at",8.27805707325702,0.517887822473129,0.0869339540543826
"202349_at",7.4863904905307,0.27437075878275,0.069967512808171
"202351_at",12.0267426172737,0.507534090676477,0.0592358456210706
"202352_s_at",9.72941893506764,1.11998597372268,0.10877256953111
"202353_s_at",8.28379013444329,1.17831309665405,0.131039209540532
"202355_s_at",8.29046529864724,0.255827117587241,0.0610090669363361
"202357_s_at",8.82338575130073,5.54546423941869,0.266890851869981
"202358_s_at",7.91290955691988,0.327614105269988,0.0723344350836828
"202359_s_at",7.92614595171696,0.373421758618132,0.0770970471677771
"202360_at",9.00855192237253,0.369045064867723,0.0674348995593145
"202361_at",8.95114541103018,0.225715970020582,0.0530765311532886
"202362_at",10.9242588795005,0.25751707060669,0.0464527071119375
"202363_at",7.46621861167367,4.11669306319879,0.271752496090317
"202364_at",9.44270403371488,0.927993621754237,0.102017838569352
"202365_at",8.13257390780437,0.522025964534085,0.0888419399981123
"202367_at",7.16155465723205,0.476855028845668,0.0964241618838021
"202368_s_at",8.01355255900104,0.900932614296969,0.118446181601112
"202369_s_at",8.23018664661811,0.690844547220742,0.100990490763849
"202370_s_at",9.44031677273673,0.527830863181768,0.0769592493248751
"202371_at",10.9003594784599,0.851741679803975,0.084666796786185
"202372_at",9.09075469219563,0.157441422251557,0.0436475190680182
"202373_s_at",9.72087077835588,0.164158216954513,0.0416798495972156
"202374_s_at",7.29391598959417,0.865116061513694,0.127519449932978
"202375_at",8.41443869573361,0.923486082622621,0.114206290801744
"202376_at",7.30709400660645,8.90486324295903,0.408384201078145
"202377_at",10.6113526280957,0.345934540025925,0.0554276181490327
"202378_s_at",10.9587235015609,0.401746918468998,0.0578384049624405
"202379_s_at",10.8457907954214,0.492469299577551,0.064703587053417
"202380_s_at",8.71727850759625,0.408746922175826,0.0733409154034246
"202381_at",11.158833117794,0.994344962934996,0.0893613572465712
"202382_s_at",8.95673034797086,0.409970734889786,0.07148697641308
"202386_s_at",9.49063421997919,0.368926601655737,0.0639992301981361
"202387_at",8.16123045702393,0.752955048318961,0.106323406631493
"202388_at",9.08362998126951,2.96685490773649,0.189621998254071
"202391_at",9.58311395587929,2.07163832796941,0.150193215831112
"202392_s_at",7.15778510842872,0.785014733625764,0.123782784554005
"202393_s_at",10.3640628524454,0.35580521129097,0.057554079751891
"202395_at",9.30635441519251,0.395601921537309,0.0675848895508759
"202396_at",9.75851716940687,0.154093906222572,0.0402261901029346
"202397_at",8.95149153548387,0.924484516204321,0.107412398778601
"202399_s_at",8.49154938231009,0.366564187726502,0.0712997614978944
"202401_s_at",7.29184043579605,0.500886922523825,0.0970583021500808
"202402_s_at",7.51654646389178,0.456215324187473,0.0898600359718725
"202403_s_at",13.5036837186264,8.32126716572513,0.213620277803577
"202404_s_at",13.3688334418314,8.38667857917004,0.216621464133826
"202405_at",6.67580418647242,0.497335068756235,0.105638190236592
"202406_s_at",9.85274958314256,0.149473622708637,0.0392396238210007
"202408_s_at",9.3749251408949,0.293454532065794,0.0577833347581656
"202409_at",8.6429636566077,6.40296842778592,0.292770957707508
"202411_at",11.5842844280957,3.85761116895467,0.16954696227012
"202412_s_at",9.49466596399584,1.13998255983649,0.112452577280318
"202413_s_at",10.7540251870968,0.779760445585083,0.0821125522652177
"202414_at",9.17257191529657,0.478000080392416,0.0753742249416714
"202415_s_at",6.88452573340271,0.679036431078699,0.119694035644297
"202416_at",7.18488388095734,0.974912561971122,0.137424156368591
"202417_at",8.07989352778356,0.414466477454829,0.0796781179286088
"202418_at",8.95993067180021,0.412535233588325,0.0716846012749145
"202419_at",7.42442890967742,0.462168219441752,0.0915665783896992
"202420_s_at",9.16867940915713,0.103877113869377,0.0351522517449793
"202421_at",9.11314507783559,0.659316021113959,0.0891001695357595
"202423_at",10.1238012851197,0.450548198198482,0.0663020591566474
"202424_at",8.86353898439126,0.46742940724385,0.0771348885899893
"202425_x_at",8.44151021248699,0.427139777149557,0.0774220841682803
"202427_s_at",10.4516816563996,0.749467554840269,0.0828304927675918
"202428_x_at",12.5912731758585,0.384839560374471,0.0492685985149104
"202429_s_at",9.53998517419355,0.704735133353295,0.0879964722427777
"202430_s_at",10.2872707968783,1.21039902998873,0.10694589304001
"202431_s_at",10.158043991051,2.50341626349874,0.155760181786916
"202432_at",9.53536193152966,0.41680816197716,0.0677065874894642
"202433_at",8.7852069937565,1.41508792832046,0.135406562945881
"202435_s_at",9.68292492237253,2.8963251909456,0.175758807087894
"202436_s_at",9.84507150905307,2.82437098440301,0.170703330959028
"202437_s_at",9.39829110489074,3.0617625682045,0.186181644406149
"202439_s_at",6.84043105244537,0.848905986310344,0.134693403881506
"202440_s_at",8.02327573610822,1.08967050568887,0.130105567120191
"202441_at",9.22214667034339,0.222975669698317,0.0512031540119793
"202442_at",11.1952551433923,0.275751256067918,0.0469056062931458
"202443_x_at",11.1368144620187,0.336133274953164,0.0520588738365133
"202446_s_at",11.2856427879292,1.67493215909964,0.114675940518599
"202447_at",10.3433177344433,0.534130980102443,0.0706584356661634
"202449_s_at",9.29793379583767,0.834068468317214,0.098223273092793
"202450_s_at",10.8232868884495,4.70337850941331,0.20037604254006
"202451_at",9.08771395504683,0.359988298989479,0.0660221318635875
"202452_at",6.83475801207076,0.429085518605133,0.0958404371628938
"202453_s_at",6.9906745057232,0.90462485368079,0.136055209805282
"202454_s_at",9.52082508782518,2.75928675584055,0.174471233545841
"202455_at",6.62065255733611,0.893995411756192,0.142812705813561
"202457_s_at",9.77512571841831,0.659225990084377,0.0830605512330351
"202458_at",9.86670507617066,1.93503576400672,0.140984819008251
"202459_s_at",6.7158603069719,1.06788423974826,0.153872296127611
"202460_s_at",7.92691017523413,0.426958272637714,0.0824306604332514
"202461_at",8.07636649115505,0.345977618859033,0.0728296100220383
"202462_s_at",9.70939033028096,0.105630910858231,0.0334736870642861
"202464_s_at",9.6505284541103,1.53795990342437,0.128505409807812
"202465_at",9.61766389032258,2.23016401313906,0.155274023295877
"202466_at",9.45518056919875,0.642865389111936,0.0847988954093647
"202467_s_at",10.7034721136316,0.22856036806521,0.0446658683429153
"202468_s_at",7.95417197294485,2.41704490916248,0.195455269461024
"202469_s_at",9.92713741581686,0.169898626055532,0.0415212959183713
"202471_s_at",9.61363160541103,0.391380075596304,0.0650746559183176
"202474_s_at",7.68530741373569,0.141560176001455,0.0489563806530343
"202475_at",10.4491042651405,0.334026507230723,0.0553109863740906
"202477_s_at",7.8477461685744,0.320941084479459,0.0721884489042592
"202481_at",8.31054301498439,1.45281434688241,0.145035948090609
"202483_s_at",10.1443719868887,0.846644157454209,0.0907037602613331
"202484_s_at",10.8992890880333,0.28507131800043,0.0489867457903207
"202486_at",7.67489628449532,0.932288092094871,0.125806347344864
"202487_s_at",10.6213249030177,0.815556676839232,0.0850253404980434
"202488_s_at",7.37724897719043,2.59854094719022,0.218509509179171
"202489_s_at",10.0572463460978,4.40494234116471,0.208684900203095
"202491_s_at",9.34801832382934,0.274490415397144,0.0560459244717591
"202492_at",7.47611590114464,0.319281506008556,0.0755806906388556
"202494_at",6.68362182122789,0.608081794731156,0.116672668867764
"202495_at",8.48723041144641,0.478686126734766,0.0815191096950235
"202499_s_at",7.28142940853278,1.79094079197651,0.183790885721085
"202501_at",7.92780961831426,1.02628536905633,0.127785288116368
"202502_at",9.68037015858481,0.345414444572962,0.0607125233183407
"202503_s_at",9.53931183662851,3.86228254649949,0.206017908947289
"202504_at",7.82273454472425,8.47959189324052,0.372245007932002
"202505_at",10.7227614872008,0.288270975258289,0.0500718702149591
"202506_at",8.81285223787721,1.13113205555002,0.12068135189519
"202510_s_at",8.27583681685744,2.08660764294397,0.17454542830457
"202511_s_at",9.03432317710718,0.994483983776993,0.110383274818557
"202512_s_at",6.49342274131113,1.28661242685327,0.174682819537854
"202513_s_at",7.90516344703434,0.234437190397087,0.0612494791822774
"202514_at",8.12141272133195,0.670944349010931,0.100858305708742
"202515_at",10.0225853067638,0.307472879283978,0.0553252832361464
"202516_s_at",6.58738420686785,1.82194875234851,0.204906192864105
"202518_at",7.20038576711759,0.4435038997058,0.0924896118146381
"202519_at",8.15106672174818,0.384361468221654,0.0760598515961472
"202520_s_at",8.80971401519251,0.359690842140119,0.0680773873113691
"202521_at",9.30976621914672,0.129216368975826,0.0386117949456395
"202522_at",10.2028450497399,0.229102473037175,0.0469130422729574
"202525_at",8.12000523808533,1.82227905860922,0.166245972483308
"202527_s_at",8.87793942497399,0.705708932957033,0.0946238533888072
"202528_at",6.7653034242206,1.41493956137172,0.17582542071311
"202529_at",9.82391920208117,0.459965797002873,0.069036376328921
"202530_at",8.62919736274714,0.179380133642611,0.0490813805029346
"202531_at",7.47521201706556,1.6347434654526,0.171041418685421
"202532_s_at",7.80005297377732,0.8367081841461,0.117270683474029
"202534_x_at",9.10619193881374,0.648987494026698,0.0884670129920542
"202535_at",8.01365443870968,0.745417098351968,0.107738038427275
"202536_at",9.86161023954214,0.286133187584218,0.0542420734675755
"202537_s_at",9.78177922164412,0.319332623504504,0.057770188961419
"202538_s_at",9.36703796815817,0.37635992115524,0.0654936815563301
"202539_s_at",8.68328756919875,1.01105418627021,0.115798526144257
"202540_s_at",8.02728210926119,0.728436530307428,0.106323027029631
"202541_at",8.68826028616025,0.478275683041494,0.0795987645481194
"202542_s_at",9.62679649594173,0.194799979822175,0.0458471836546794
"202543_s_at",8.24168303454735,1.38232816886126,0.142655877980098
"202544_at",10.5749030203954,0.263737873812632,0.0485634863607616
"202545_at",7.6730705685744,1.23883371380109,0.14505654046338
"202546_at",11.0818039960458,1.41555837052131,0.107362700445561
"202548_s_at",9.2459846074922,0.553174464933148,0.0804410806175051
"202550_s_at",9.10895997669095,0.307619448477396,0.0608888961360481
"202551_s_at",10.0219252095734,1.12993591050374,0.106065891877473
"202552_s_at",8.20384901644121,1.57646118376386,0.153046704281518
"202553_s_at",9.67327545494277,0.37556483518316,0.0633532510279586
"202554_s_at",8.19314062388345,5.640345705684,0.289869454156038
"202555_s_at",9.98048659438085,2.86545293950674,0.169607449912725
"202556_s_at",7.09876961373569,0.315952679932107,0.0791822685620379
"202557_at",9.35418281852237,0.562271627184307,0.0801617576380057
"202558_s_at",7.64685269614984,1.44456984927392,0.157176114585042
"202559_x_at",9.64957433631634,0.14318533208417,0.0392139968352869
"202560_s_at",9.11582871508845,0.258744094218672,0.0558006254322201
"202561_at",7.74016954984391,1.05286960601133,0.132567424907505
"202562_s_at",8.70152881789802,0.446753852350362,0.0768136832500965
"202564_x_at",7.30337368095734,0.520480575031053,0.0987822105899754
"202565_s_at",8.9417671471384,0.698464976681509,0.0934649893498044
"202566_s_at",6.79954624162331,1.09015944065576,0.153555394613386
"202567_at",10.8989616052029,0.288709031979343,0.0492997892386409
"202568_s_at",8.30472657835588,0.316036422924062,0.067692917208252
"202569_s_at",8.09572705868887,0.261302602438811,0.0631416620889652
"202573_at",9.09485656441207,0.210698738362878,0.0504702101872396
"202574_s_at",6.54476711883455,0.500058752444118,0.108047897102835
"202575_at",10.4467529979188,3.33358911967494,0.174773147919272
"202576_s_at",7.14952435317378,0.48451547094367,0.0973591278186574
"202577_s_at",8.45385417877211,0.323678365861788,0.0672979885691033
"202579_x_at",10.4326158241415,0.714160074306214,0.081003646265766
"202581_at",9.87653235733611,1.15114986279487,0.108632917202292
"202582_s_at",10.9148890457856,0.334770519869823,0.0530095695991571
"202583_s_at",7.88831739791883,1.45731141308574,0.153035365924459
"202587_s_at",7.95101102622268,0.601996001952882,0.0975830634179525
"202589_at",10.612361571488,3.05248391131767,0.164632151373715
"202591_s_at",11.792217596462,0.389319383752112,0.0529124083458884
"202592_at",8.43664351383975,0.310827082855608,0.0660829965077674
"202593_s_at",9.43872751654527,1.67137080823611,0.136969212099898
"202594_at",8.43684303204995,0.427063667961957,0.077458011535213
"202595_s_at",8.15037072008325,0.636485463309366,0.0978851659687913
"202596_at",11.1478423513007,0.416098504148159,0.0578638410120624
"202597_at",8.76850115775234,2.14750905597118,0.16712527631178
"202598_at",10.0738661677419,0.882751554021348,0.093265939304172
"202599_s_at",10.2050095741935,1.13361047062307,0.104332234254636
"202600_s_at",11.2202936041623,1.55236563513887,0.111043409688263
"202602_s_at",10.7135489870968,0.358363614585383,0.0558764227473842
"202603_at",10.4290696370447,0.23859882849568,0.0468369478301296
"202605_at",10.4645096830385,0.580135445089785,0.0727856586236401
"202606_s_at",9.94771326097815,0.172148198020882,0.0417088275759125
"202609_at",10.0788045985432,0.863467151565936,0.092196383308904
"202610_s_at",9.29211671612903,0.398212738894029,0.0679114367033012
"202611_s_at",7.4460494578564,0.614478015808311,0.105275486805715
"202613_at",6.55346667275754,2.92556654674489,0.260996026453392
"202614_at",9.72848307533819,0.198234351463667,0.0457661447091406
"202615_at",10.0208352961498,0.581240302908904,0.0760806012610915
"202616_s_at",7.64131986930281,0.665113751762654,0.106728298011649
"202619_s_at",8.66773649510926,2.47419152357061,0.181472556471816
"202620_s_at",9.58788209656608,1.43382497376739,0.12488934428874
"202621_at",9.15636426992716,0.336925696188519,0.0633933941842108
"202622_s_at",8.11914564869927,0.331192800712376,0.0708810449831295
"202623_at",9.32982739313215,0.406807955750467,0.0683629995113128
"202624_s_at",6.5907392351717,0.394376318742551,0.0952842863161809
"202625_at",8.72455199958377,1.36609865582269,0.133967019891242
"202626_s_at",8.32249704079084,1.97420445892031,0.168827198861884
"202627_s_at",7.42088032653486,2.42838134108528,0.209992128516463
"202628_s_at",6.91583305390219,3.30194802582269,0.262748723928483
"202629_at",8.11484269490114,1.05591267679512,0.126629209697586
"202630_at",7.58448489906348,1.29066237351603,0.149789107703307
"202631_s_at",7.17593424079084,1.54944002431403,0.173463831477191
"202632_at",8.04847804536941,0.247313872188231,0.0617889015883086
"202633_at",8.54881627762747,0.520921850100888,0.0844267950857657
"202634_at",9.59970234984391,0.621792298737136,0.0821419298404557
"202635_s_at",11.1043120541103,0.864446055121478,0.0837292672478293
"202636_at",9.67158833402705,0.570498896158174,0.0780961458684965
"202639_s_at",7.0116310049948,0.240260949451405,0.069907302062932
"202641_at",9.58028951030177,0.532387045099215,0.0761614328725906
"202642_s_at",7.46296285140479,0.480287542345142,0.0928622882856049
"202643_s_at",7.87151611841831,2.21623777694952,0.189125368663223
"202644_s_at",9.32305564640999,1.30704332704888,0.122627172826606
"202645_s_at",7.69878313423517,0.394216291336766,0.0815539870195834
"202646_s_at",10.7511386066597,0.41133150387613,0.0596542686568556
"202647_s_at",7.31176649947971,2.71297771115522,0.225268672144217
"202649_x_at",14.0437815317378,0.142841094418212,0.026911785936691
"202650_s_at",6.55621590301769,0.716097428162087,0.129072228988
"202651_at",9.83647373652445,0.465242792203493,0.0693426428787732
"202653_s_at",10.8261981939646,0.32218349784385,0.0524294947678077
"202654_x_at",9.62999005827263,1.10584025472379,0.109199426809757
"202655_at",9.48850774401665,0.397652536795757,0.0664590244960625
"202656_s_at",9.71508375546306,0.406748717667474,0.0656472513859062
"202657_s_at",9.08204028491155,0.381085902185143,0.0679716820854436
"202658_at",8.81608669448491,0.471668437402808,0.0779009144183341
"202659_at",8.33018522310094,0.849032407343422,0.110613332217062
"202660_at",8.88216708012487,1.34294318265236,0.13046976529732
"202662_s_at",7.22716115879292,1.8257560769257,0.186962126147461
"202663_at",7.65735778189386,0.869526671489531,0.121776227079122
"202664_at",9.98817373673257,1.95708768158707,0.140061590486634
"202666_s_at",10.2783024867846,0.631723328956733,0.0773289410542904
"202668_at",9.33501381436004,1.475833815574,0.130137890767761
"202669_s_at",7.53360618938606,2.42219698162658,0.206586441596804
"202670_at",8.39592390905307,0.512653638775455,0.0852792806192824
"202671_s_at",8.91707123662851,0.875974704950945,0.104959933430701
"202672_s_at",8.41654680062435,3.36498292312078,0.217950309265045
"202673_at",11.6898695167534,0.423859352154699,0.0556930780833335
"202675_at",9.60636747721124,0.457444507944168,0.0704060553977231
"202676_x_at",7.52495982060354,0.35584748534814,0.0792734510971866
"202677_at",10.0243330676379,0.449667953870548,0.0668945106353846
"202678_at",9.16706300582726,0.275935062570739,0.0573024549248623
"202679_at",8.92615686597295,0.614418401491638,0.0878147748759217
"202680_at",7.69510187721124,0.714752018746266,0.10986600212044
"202681_at",7.49535278210198,0.352274901975696,0.0791860669670837
"202682_s_at",9.07863650780437,0.300952795974576,0.0604266562795524
"202683_s_at",8.73414985306972,0.280406610247349,0.0606280339021168
"202686_s_at",9.11679265577523,1.29570080451758,0.124856249871337
"202687_s_at",8.83333437440166,3.03291434404742,0.197153913459774
"202688_at",11.1191547858481,2.92296718180766,0.153758875332829
